                       31          0.14241          0.35831          0.31818          0.00000          0.65091          0.00000          0.68953          0.36420    
                       32          0.24051          0.30293          0.39205          0.73285          0.60000          0.00000          0.72563          0.40741    
                       33          0.16456          0.33225          0.54545          0.00000          0.65818          0.00000          0.63899          0.37037    
                       34          0.30380          0.33876          0.51705          0.00000          0.54545          0.00000          0.43321          0.29630    
                       35          0.12025          0.31922          0.56818          0.57401          0.56364          0.00000          0.41877          0.15432    
                       36          0.15506          0.21173          0.57386          0.59928          0.47273          0.00000          0.45487          0.53704    
                       37          0.17405          0.38111          0.60795          0.47292          0.34182          0.00000          0.46570          0.56173    
                       38          0.11076          0.28339          0.54545          0.77978          0.34182          0.00000          0.48736          0.23457    
                       39          0.11076          0.30619          0.31250          0.60650          0.21818          0.00000          0.44404          0.64198    
                       40          0.15506          0.01629          0.07955          0.72563          0.36000          0.00621          0.28881          0.70370    
                       41          0.08861          0.25733          0.24432          0.72563          0.34909          0.02484          0.42238          0.70988    
                       42          0.07595          0.00000          0.36364          0.61011          0.17091          0.00621          0.65343          0.36420    
                       43          0.07595          0.00000          0.37500          0.80505          0.27636          0.00000          0.57762          0.48148    
                       44          0.10443          0.10749          0.42045          0.68953          0.37818          0.00000          0.58845          0.36420    
                       45          0.25316          0.13355          0.60795          0.61372          0.61455          0.19255          0.58123          0.51852    
                       46          0.14557          0.29642          0.55682          0.71841          0.52727          0.58385          0.57401          0.73457    
                       47          0.18354          0.45928          0.23864          0.28520          0.44000          0.00000          0.57040          0.56173    
                       48          0.39557          0.49837          0.26136          0.50903          0.42182          0.00000          0.78339          0.18519    
                       49          0.36076          0.56026          0.61364          0.46570          0.45455          0.11180          0.55235          0.54321    
                       50          0.30063          0.49837          0.52841          0.54152          0.33455          0.00000          0.40433          0.40741    
                       51          0.21835          0.33225          0.35227          0.32852          0.28000          0.00000          0.09386          0.04938    
                       52          0.24684          0.16938          0.34091          0.20578          0.27636          0.00000          0.18412          0.08642    
                       53          0.36392          0.21173          0.50568          0.16968          0.23636          0.00000          0.31769          0.00000    
                       54          0.38291          0.16287          0.42045          0.32852          0.22182          0.00000          0.20939          0.00000    
                       55          0.16139          0.18567          0.48295          0.30325          0.22545          0.00000          0.30686          0.00000    
                       56          0.31013          0.08795          0.36932          0.33213          0.23636          0.00000          0.32491          0.11111    
                       57          0.28797          0.16287          0.32386          0.19134          0.24000          0.00000          0.12635          0.01235    
                       58          0.31962          0.20847          0.31250          0.27437          0.13818          0.00000          0.29603          0.00000    
                       59          0.25949          0.15961          0.36364          0.35379          0.17818          0.00000          0.24188          0.00617    
                       60          0.21203          0.13355          0.36932          0.11552          0.20727          0.00000          0.26354          0.01235    
                       61          0.37025          0.11075          0.34659          0.15162          0.22909          0.00000          0.29964          0.03704    
                       62          0.30063          0.11075          0.24432          0.21661          0.28727          0.04969          0.32852          0.16049    
                       63          0.37342          0.38111          0.26705          0.50903          0.26182          0.00000          0.22383          0.00617    
                       64          0.35127          0.46254          0.46591          0.27798          0.29818          0.00000          0.31047          0.06790    
                       65          0.46835          0.04235          0.21023          0.18051          0.18909          0.00000          0.47653          0.00000    
                       66          0.57278          0.08469          0.44318          0.37184          0.19273          0.00000          0.53069          0.00000    
                       67          0.41139          0.09121          0.38068          0.33935          0.21091          0.00000          0.39350          0.00000    
                       68          0.39241          0.35179          0.22727          0.17690          0.17818          0.00000          0.43682          0.00000    
                       69          0.45253          0.25407          0.21023          0.28520          0.19273          0.00000          0.35379          0.00000    
                       70          0.36076          0.20195          0.48295          0.31047          0.23636          0.00000          0.35018          0.00000    
                       71          0.38608          0.07492          0.35227          0.20217          0.26545          0.00000          0.39350          0.12963    
                       72          0.42722          0.55375          0.35795          0.22383          0.25818          0.00000          0.33213          0.00617    
                       73          0.37975          0.14658          0.46591          0.37184          0.17818          0.64596          0.32852          0.27160    
                       74          0.39557          0.09121          0.30682          0.10469          0.21455          0.08696          0.29603          0.31481    
                       75          0.31329          0.12378          0.32955          0.16968          0.24727          0.60248          0.34657          0.64815    
                       76          0.24367          0.14007          0.36364          0.14079          0.22545          0.11801          0.26354          0.78395    
                       77          0.31329          0.13681          0.35795          0.21300          0.16364          0.00000          0.28881          0.03704    
                       78          0.46203          0.13355          0.36364          0.23105          0.00727          0.00000          0.48375          0.00000    
                       79          0.49051          0.02606          0.32955          0.21300          0.17818          0.00000          0.67509          0.08642    
                       80          0.66139          0.00000          0.59659          0.23105          0.12000          0.87578          0.84477          0.04938    
                       81          0.37342          0.00000          0.29545          0.18051          0.17455          0.97516          0.84477          0.04321    
                       82          0.53481          0.11401          0.11932          0.10108          0.37818          0.37888          0.81227          0.12963    
                       83          0.55696          0.15961          0.01705          0.19495          0.45091          0.64596          0.86282          0.18519    
                       84          0.46835          0.09772          0.01136          0.43682          0.47636          0.42236          0.80144          0.42593    
                       85          0.56013          0.00977          0.00000          0.34657          0.21455          0.52174          0.69675          0.03086    
                       86          0.38291          0.13681          0.20455          0.36823          0.30909          0.38509          0.85560          0.06790    
                       87          0.46519          0.15635          0.03409          0.37906          0.59636          0.19255          0.84477          0.20988    
                       88          0.44937          0.14984          0.00000          0.38267          0.48364          0.08696          0.75090          0.22840    
                       89          0.56646          0.17264          0.02273          0.19856          0.55636          0.09317          0.85199          0.46296    
                       90          0.54430          0.13029          0.00000          0.23105          0.42182          0.00000          0.69314          0.29012    
                       91          0.51899          0.01954          0.00000          0.25271          0.34545          0.16770          0.66426          0.16049    
                       92          0.43671          0.14332          0.00000          0.31047          0.41091          0.08075          0.71480          0.38889    
                       93          0.41772          0.04886          0.00568          0.32130          0.29818          0.16149          0.73646          0.17284    
                       94          0.34494          0.06840          0.02273          0.27437          0.33091          0.28571          0.75090          0.18519    
                       95          0.40190          0.09772          0.06250          0.27076          0.44727          0.11180          0.81949          0.27160    
                       96          0.36709          0.04886          0.03977          0.00000          0.39636          0.08696          0.77256          0.15432    
                       97          0.27532          0.06840          0.03409          0.01444          0.35273          0.10559          0.73646          0.14198    
                       98          0.26899          0.12378          0.06250          0.00000          0.50182          0.19255          0.88448          0.19136    
                       99          0.28797          0.26059          0.01705          0.16606          0.50909          0.28571          0.76895          0.23457    
                      100          0.24367          0.21498          0.06818          0.43321          0.49455          0.26087          0.80866          0.25309    
