                       78          0.07480          0.00000          0.05901          0.04094          0.38498          0.50000    
                       79          0.24016          0.00000          0.03416          0.02339          0.34272          0.26087    
                       80          0.17717          0.66667          0.00311          0.12865          0.58216          0.86957    
                       81          0.25591          0.76961          0.00000          0.00585          0.24413          0.34783    
                       82          0.33071          0.28922          0.08696          0.09357          0.40845          0.02174    
                       83          0.37008          0.51961          0.12422          0.01754          0.44601          0.00000    
                       84          0.40945          0.42157          0.13354          0.29825          0.32394          0.00000    
                       85          0.24409          0.39706          0.00311          0.16959          0.52582          0.00000    
                       86          0.26378          0.29902          0.11801          0.30994          0.26291          0.28261    
                       87          0.48819          0.17647          0.16149          0.18713          0.31925          0.00000    
                       88          0.42520          0.07353          0.16460          0.13450          0.34742          0.00000    
                       89          0.53150          0.13725          0.22360          0.14035          0.43192          0.00000    
                       90          0.38583          0.07843          0.16770          0.16959          0.44131          0.00000    
                       91          0.36220          0.19118          0.00311          0.19883          0.43662          0.00000    
                       92          0.38189          0.15196          0.17081          0.23392          0.33333          0.00000    
                       93          0.33465          0.18627          0.03416          0.27485          0.28638          0.00000    
                       94          0.33465          0.31373          0.04348          0.24561          0.23474          0.02174    
                       95          0.37402          0.14706          0.10870          0.28070          0.30047          0.02174    
                       96          0.36614          0.06863          0.11801          0.00000          0.27700          0.02174    
                       97          0.34252          0.08824          0.11180          0.01754          0.17840          0.02174    
                       98          0.50000          0.18627          0.11180          0.00000          0.17840          0.10870    
                       99          0.42913          0.26471          0.28882          0.14035          0.21596          0.00000    
                      100          0.42913          0.28922          0.21118          0.45029          0.18310          0.13043    
